id,labels,nombre,categoria,marca,precio_unitario,local_importado
2190,Producto,Final T-Fal,Hogar,T-Fal,139.31,False
2191,Producto,Per Nestlé,Alimentos,Nestlé,45.46,True
2192,Producto,Issue Sony,Electrónica,Sony,1559.23,False
2193,Producto,Rest Nike,Deportes,Nike,74.2,True
2194,Producto,Ground T-Fal,Hogar,T-Fal,285.31,False
2195,Producto,Against Adidas,Deportes,Adidas,145.92,True
2196,Producto,Make Puma,Deportes,Puma,126.93,False
2197,Producto,Article Unilever,Alimentos,Unilever,1.4,True
2198,Producto,Hundred Castrol,Automotriz,Castrol,416.29,False
2199,Producto,Age Apple,Electrónica,Apple,1150.87,False
2200,Producto,Here Goodyear,Automotriz,Goodyear,753.41,True
2201,Producto,Note Sony,Electrónica,Sony,412.49,False
2202,Producto,Laugh LG,Electrónica,LG,698.51,False
2203,Producto,Job Reebok,Deportes,Reebok,184.41,False
2204,Producto,Medical Oster,Hogar,Oster,45.17,False
2205,Producto,Hand PepsiCo,Alimentos,PepsiCo,45.25,True
2206,Producto,Still Adidas,Deportes,Adidas,24.9,False
2207,Producto,Board Unilever,Alimentos,Unilever,42.05,False
2208,Producto,Something Reebok,Deportes,Reebok,285.21,False
2209,Producto,Down PepsiCo,Alimentos,PepsiCo,16.18,False
2210,Producto,Heart Bridgestone,Automotriz,Bridgestone,272.75,True
2211,Producto,Card Puma,Deportes,Puma,282.65,True
2212,Producto,The Samsung,Electrónica,Samsung,1279.4,True
2213,Producto,Find Unilever,Alimentos,Unilever,32.89,False
2214,Producto,Past Adidas,Deportes,Adidas,289.9,False
2215,Producto,Fine Bridgestone,Automotriz,Bridgestone,656.68,False
2216,Producto,Whatever T-Fal,Hogar,T-Fal,478.33,False
2217,Producto,Open T-Fal,Hogar,T-Fal,486.04,True
2218,Producto,Individual Michelin,Automotriz,Michelin,82.31,True
2219,Producto,Area Reebok,Deportes,Reebok,101.91,True
2220,Producto,Nothing Reebok,Deportes,Reebok,238.27,True
2221,Producto,Skill Reebok,Deportes,Reebok,121.48,False
2222,Producto,Game Castrol,Automotriz,Castrol,420.94,True
2223,Producto,Early Michelin,Automotriz,Michelin,526.01,True
2224,Producto,Expert Hamilton Beach,Hogar,Hamilton Beach,280.83,False
2225,Producto,While Sony,Electrónica,Sony,571.51,False
2226,Producto,Sport LG,Electrónica,LG,1598.18,True
2227,Producto,He Unilever,Alimentos,Unilever,33.52,True
2228,Producto,Happen LG,Electrónica,LG,1116.28,False
2229,Producto,Live Sony,Electrónica,Sony,146.2,True
2230,Producto,Near Puma,Deportes,Puma,71.26,True
2231,Producto,Likely Black+Decker,Hogar,Black+Decker,461.41,True
2232,Producto,Red T-Fal,Hogar,T-Fal,279.0,False
2233,Producto,Federal Nestlé,Alimentos,Nestlé,7.42,False
2234,Producto,Moment PepsiCo,Alimentos,PepsiCo,17.61,False
2235,Producto,Matter PepsiCo,Alimentos,PepsiCo,22.75,True
2236,Producto,Education Black+Decker,Hogar,Black+Decker,193.41,False
2237,Producto,Rich T-Fal,Hogar,T-Fal,236.66,True
2238,Producto,Ago T-Fal,Hogar,T-Fal,483.25,True
2239,Producto,Shake Bridgestone,Automotriz,Bridgestone,595.93,False
2240,Producto,Say Nestlé,Alimentos,Nestlé,33.42,False
2241,Producto,Day Hamilton Beach,Hogar,Hamilton Beach,178.34,False
2242,Producto,Decide Michelin,Automotriz,Michelin,207.47,True
2243,Producto,Group Kellogg's,Alimentos,Kellogg's,35.38,False
2244,Producto,North Michelin,Automotriz,Michelin,62.62,False
2245,Producto,Civil Michelin,Automotriz,Michelin,524.28,False
2246,Producto,Respond Goodyear,Automotriz,Goodyear,761.62,False
2247,Producto,Strong Castrol,Automotriz,Castrol,420.07,True
2248,Producto,Listen Apple,Electrónica,Apple,672.26,True
2249,Producto,Site Samsung,Electrónica,Samsung,513.31,True
2250,Producto,Speech Unilever,Alimentos,Unilever,31.25,True
2251,Producto,Trial Reebok,Deportes,Reebok,253.64,False
2252,Producto,Pass T-Fal,Hogar,T-Fal,316.43,True
2253,Producto,He Reebok,Deportes,Reebok,251.17,True
2254,Producto,Their Castrol,Automotriz,Castrol,592.55,True
2255,Producto,Loss Goodyear,Automotriz,Goodyear,309.1,False
2256,Producto,First PepsiCo,Alimentos,PepsiCo,44.64,True
2257,Producto,Our Hamilton Beach,Hogar,Hamilton Beach,246.2,False
2258,Producto,Prepare LG,Electrónica,LG,153.93,False
2259,Producto,Put Adidas,Deportes,Adidas,55.21,True
2260,Producto,Entire PepsiCo,Alimentos,PepsiCo,22.01,True
2261,Producto,Us Nestlé,Alimentos,Nestlé,20.6,False
2262,Producto,Mention Bridgestone,Automotriz,Bridgestone,782.52,False
2263,Producto,Peace LG,Electrónica,LG,1700.99,True
2264,Producto,Reveal Nestlé,Alimentos,Nestlé,21.03,True
2265,Producto,Smile Apple,Electrónica,Apple,682.97,True
2266,Producto,Paper Bridgestone,Automotriz,Bridgestone,492.31,True
2267,Producto,Thousand Apple,Electrónica,Apple,1590.38,False
2268,Producto,Number Nestlé,Alimentos,Nestlé,14.81,True
2269,Producto,Story Sony,Electrónica,Sony,465.34,False
2270,Producto,Around Oster,Hogar,Oster,338.91,True
2271,Producto,For Hamilton Beach,Hogar,Hamilton Beach,144.93,False
2272,Producto,Talk Reebok,Deportes,Reebok,69.55,True
2273,Producto,Different T-Fal,Hogar,T-Fal,464.21,False
2274,Producto,Who Nestlé,Alimentos,Nestlé,49.34,True
2275,Producto,Wall Puma,Deportes,Puma,55.37,True
2276,Producto,It Castrol,Automotriz,Castrol,192.56,True
2277,Producto,List Unilever,Alimentos,Unilever,14.24,True
2278,Producto,Laugh Oster,Hogar,Oster,267.17,False
2279,Producto,Whose Nike,Deportes,Nike,204.18,True
2280,Producto,Education Reebok,Deportes,Reebok,220.25,True
2281,Producto,Prevent LG,Electrónica,LG,1302.28,True
2282,Producto,Become T-Fal,Hogar,T-Fal,271.91,True
2283,Producto,Add Goodyear,Automotriz,Goodyear,65.01,False
2284,Producto,Human Black+Decker,Hogar,Black+Decker,352.72,False
2285,Producto,Budget PepsiCo,Alimentos,PepsiCo,38.49,False
2286,Producto,Door Sony,Electrónica,Sony,758.07,True
2287,Producto,Once LG,Electrónica,LG,201.02,False
2288,Producto,Trouble Adidas,Deportes,Adidas,261.71,True
2289,Producto,Image Michelin,Automotriz,Michelin,379.41,False
2290,Producto,Draw PepsiCo,Alimentos,PepsiCo,22.3,True
2291,Producto,Save Reebok,Deportes,Reebok,193.69,False
2292,Producto,Necessary Castrol,Automotriz,Castrol,620.66,True
2293,Producto,Beat Oster,Hogar,Oster,206.22,False
2294,Producto,Subject Kellogg's,Alimentos,Kellogg's,44.56,True
2295,Producto,Attorney Xiaomi,Electrónica,Xiaomi,1115.99,True
2296,Producto,Guy T-Fal,Hogar,T-Fal,369.84,False
2297,Producto,Career LG,Electrónica,LG,466.59,False
2298,Producto,Half Michelin,Automotriz,Michelin,662.26,False
2299,Producto,Including Hamilton Beach,Hogar,Hamilton Beach,116.04,False
2300,Producto,Ready T-Fal,Hogar,T-Fal,204.02,False
2301,Producto,Ready T-Fal,Hogar,T-Fal,308.3,True
2302,Producto,Each Reebok,Deportes,Reebok,117.14,False
2303,Producto,Floor Apple,Electrónica,Apple,607.24,False
2304,Producto,Sit Nike,Deportes,Nike,278.15,False
2305,Producto,Be Adidas,Deportes,Adidas,208.42,False
2306,Producto,Structure Nike,Deportes,Nike,217.28,False
2307,Producto,Suddenly Goodyear,Automotriz,Goodyear,773.51,True
2308,Producto,Need Kellogg's,Alimentos,Kellogg's,49.39,False
2309,Producto,Lawyer Xiaomi,Electrónica,Xiaomi,776.12,True
2310,Producto,Forget Michelin,Automotriz,Michelin,555.7,False
2311,Producto,Job Nestlé,Alimentos,Nestlé,2.36,True
2312,Producto,Game LG,Electrónica,LG,1304.11,False
2313,Producto,Brother Bridgestone,Automotriz,Bridgestone,759.02,True
2314,Producto,Care Unilever,Alimentos,Unilever,35.76,True
2315,Producto,Particularly Nestlé,Alimentos,Nestlé,16.3,False
2316,Producto,Generation Castrol,Automotriz,Castrol,571.7,True
2317,Producto,Move Bridgestone,Automotriz,Bridgestone,641.68,False
2318,Producto,Four PepsiCo,Alimentos,PepsiCo,10.06,False
2319,Producto,Phone Nike,Deportes,Nike,164.79,False
2320,Producto,Draw PepsiCo,Alimentos,PepsiCo,44.87,False
2321,Producto,So Michelin,Automotriz,Michelin,137.61,True
2322,Producto,People Black+Decker,Hogar,Black+Decker,52.74,False
2323,Producto,Range Nestlé,Alimentos,Nestlé,43.43,True
2324,Producto,Market Unilever,Alimentos,Unilever,24.03,False
2325,Producto,Throughout Unilever,Alimentos,Unilever,19.81,True
2326,Producto,Case Sony,Electrónica,Sony,1630.93,True
2327,Producto,Detail T-Fal,Hogar,T-Fal,175.35,True
2328,Producto,Hour Nike,Deportes,Nike,291.07,False
2329,Producto,Hold Apple,Electrónica,Apple,838.29,False
2330,Producto,Light Michelin,Automotriz,Michelin,563.5,True
2331,Producto,Watch Nestlé,Alimentos,Nestlé,19.84,True
2332,Producto,Window T-Fal,Hogar,T-Fal,483.21,True
2333,Producto,Put T-Fal,Hogar,T-Fal,226.48,False
2334,Producto,Senior Hamilton Beach,Hogar,Hamilton Beach,349.48,True
2335,Producto,Stay Oster,Hogar,Oster,94.92,False
2336,Producto,Last Nike,Deportes,Nike,279.9,True
2337,Producto,Audience Goodyear,Automotriz,Goodyear,76.48,False
2338,Producto,Weight T-Fal,Hogar,T-Fal,47.61,False
2339,Producto,Fact Nestlé,Alimentos,Nestlé,45.27,True
2340,Producto,Organization Black+Decker,Hogar,Black+Decker,348.97,False
2341,Producto,A Nestlé,Alimentos,Nestlé,37.6,True
2342,Producto,Evidence Bridgestone,Automotriz,Bridgestone,781.55,False
2343,Producto,People Castrol,Automotriz,Castrol,682.97,False
2344,Producto,Baby Hamilton Beach,Hogar,Hamilton Beach,172.17,False
2345,Producto,Put Hamilton Beach,Hogar,Hamilton Beach,219.67,True
2346,Producto,Compare Bridgestone,Automotriz,Bridgestone,756.51,True
2347,Producto,Control T-Fal,Hogar,T-Fal,342.61,False
2348,Producto,View Samsung,Electrónica,Samsung,1823.13,True
2349,Producto,Road LG,Electrónica,LG,1458.53,False
2350,Producto,Of T-Fal,Hogar,T-Fal,267.47,True
2351,Producto,Street Samsung,Electrónica,Samsung,1990.08,True
2352,Producto,Bad Unilever,Alimentos,Unilever,1.2,False
2353,Producto,Similar Adidas,Deportes,Adidas,109.82,True
2354,Producto,Why Castrol,Automotriz,Castrol,103.37,False
2355,Producto,Fill T-Fal,Hogar,T-Fal,396.6,False
2356,Producto,Decision Michelin,Automotriz,Michelin,375.7,True
2357,Producto,Until Nike,Deportes,Nike,42.69,False
2358,Producto,Relate Goodyear,Automotriz,Goodyear,750.84,False
2359,Producto,Receive Apple,Electrónica,Apple,1645.29,True
2360,Producto,On Unilever,Alimentos,Unilever,34.31,False
2361,Producto,Cost Unilever,Alimentos,Unilever,44.06,True
2362,Producto,Message PepsiCo,Alimentos,PepsiCo,1.32,True
2363,Producto,Might Black+Decker,Hogar,Black+Decker,475.91,False
2364,Producto,Reveal Hamilton Beach,Hogar,Hamilton Beach,316.39,False
2365,Producto,Too Castrol,Automotriz,Castrol,487.4,True
2366,Producto,Hand Hamilton Beach,Hogar,Hamilton Beach,165.72,True
2367,Producto,Thank Xiaomi,Electrónica,Xiaomi,283.31,False
2368,Producto,Within Samsung,Electrónica,Samsung,890.41,False
2369,Producto,Try Xiaomi,Electrónica,Xiaomi,1252.54,False
2370,Producto,Low Goodyear,Automotriz,Goodyear,317.56,False
2371,Producto,Drive Bridgestone,Automotriz,Bridgestone,72.76,False
2372,Producto,Local Bridgestone,Automotriz,Bridgestone,567.08,False
2373,Producto,Skill Adidas,Deportes,Adidas,30.6,False
2374,Producto,State Castrol,Automotriz,Castrol,795.15,True
2375,Producto,Wife Hamilton Beach,Hogar,Hamilton Beach,204.29,False
2376,Producto,Similar Sony,Electrónica,Sony,346.55,True
2377,Producto,School T-Fal,Hogar,T-Fal,342.83,True
2378,Producto,Method Castrol,Automotriz,Castrol,733.88,True
2379,Producto,Your Apple,Electrónica,Apple,1409.83,True
2380,Producto,Letter Nestlé,Alimentos,Nestlé,30.41,True
2381,Producto,Risk Reebok,Deportes,Reebok,78.69,True
2382,Producto,Western Nike,Deportes,Nike,95.94,False
2383,Producto,Performance Castrol,Automotriz,Castrol,456.71,False
2384,Producto,Occur T-Fal,Hogar,T-Fal,253.12,True
2385,Producto,Baby Kellogg's,Alimentos,Kellogg's,49.14,False
2386,Producto,Job Oster,Hogar,Oster,474.94,True
2387,Producto,I Goodyear,Automotriz,Goodyear,491.13,True
2388,Producto,Discover Michelin,Automotriz,Michelin,563.27,False
2389,Producto,Green Samsung,Electrónica,Samsung,1931.32,False
2390,Producto,From PepsiCo,Alimentos,PepsiCo,49.57,True
2391,Producto,Leave Samsung,Electrónica,Samsung,245.88,False
2392,Producto,Him Puma,Deportes,Puma,280.67,False
2393,Producto,But Nestlé,Alimentos,Nestlé,46.06,False
2394,Producto,Later PepsiCo,Alimentos,PepsiCo,22.14,False
2395,Producto,However Michelin,Automotriz,Michelin,583.49,False
2396,Producto,Them Xiaomi,Electrónica,Xiaomi,1009.15,True
2397,Producto,Today PepsiCo,Alimentos,PepsiCo,39.12,True
2398,Producto,Employee Nike,Deportes,Nike,48.5,False
2399,Producto,Success Xiaomi,Electrónica,Xiaomi,1417.31,True
2400,Producto,Student Unilever,Alimentos,Unilever,15.66,False
2401,Producto,Buy Oster,Hogar,Oster,196.13,True
2402,Producto,Most Unilever,Alimentos,Unilever,33.92,True
2403,Producto,Material Puma,Deportes,Puma,39.78,True
2404,Producto,Need Michelin,Automotriz,Michelin,301.35,True
2405,Producto,Race LG,Electrónica,LG,1613.16,True
2406,Producto,Mention Nike,Deportes,Nike,105.99,True
2407,Producto,Care Castrol,Automotriz,Castrol,768.29,True
2408,Producto,Difficult Xiaomi,Electrónica,Xiaomi,1624.13,True
2409,Producto,Election Goodyear,Automotriz,Goodyear,449.49,True
2410,Producto,Woman Black+Decker,Hogar,Black+Decker,20.23,True
2411,Producto,Thank PepsiCo,Alimentos,PepsiCo,31.66,True
2412,Producto,Force Nestlé,Alimentos,Nestlé,21.43,False
2413,Producto,Society Castrol,Automotriz,Castrol,664.34,True
2414,Producto,Return Nestlé,Alimentos,Nestlé,24.6,True
2415,Producto,Born Apple,Electrónica,Apple,974.86,False
2416,Producto,For Nestlé,Alimentos,Nestlé,15.0,False
2417,Producto,Stand Black+Decker,Hogar,Black+Decker,186.71,True
2418,Producto,Tv Hamilton Beach,Hogar,Hamilton Beach,380.57,False
2419,Producto,Point PepsiCo,Alimentos,PepsiCo,13.02,True
2420,Producto,Visit Black+Decker,Hogar,Black+Decker,293.93,False
2421,Producto,Activity Nestlé,Alimentos,Nestlé,24.31,False
2422,Producto,Decide Michelin,Automotriz,Michelin,581.32,True
2423,Producto,Political Hamilton Beach,Hogar,Hamilton Beach,425.13,False
2424,Producto,Federal Puma,Deportes,Puma,250.4,False
2425,Producto,Still Unilever,Alimentos,Unilever,28.39,True
2426,Producto,Include Goodyear,Automotriz,Goodyear,683.12,False
2427,Producto,Energy Michelin,Automotriz,Michelin,789.28,True
2428,Producto,Line Castrol,Automotriz,Castrol,184.92,False
2429,Producto,Bring T-Fal,Hogar,T-Fal,398.32,True
2430,Producto,Edge Hamilton Beach,Hogar,Hamilton Beach,437.26,False
2431,Producto,Could Castrol,Automotriz,Castrol,209.61,False
2432,Producto,Program Black+Decker,Hogar,Black+Decker,301.22,True
2433,Producto,Prevent LG,Electrónica,LG,1782.55,True
2434,Producto,Already Adidas,Deportes,Adidas,271.77,False
2435,Producto,Sound PepsiCo,Alimentos,PepsiCo,44.68,False
2436,Producto,Reflect Hamilton Beach,Hogar,Hamilton Beach,148.73,False
2437,Producto,Whole Samsung,Electrónica,Samsung,1949.07,False
2438,Producto,Rule Nestlé,Alimentos,Nestlé,20.04,True
2439,Producto,Thing Samsung,Electrónica,Samsung,260.38,True
2440,Producto,Radio Michelin,Automotriz,Michelin,580.6,False
2441,Producto,Wait Adidas,Deportes,Adidas,34.71,False
2442,Producto,Sport Michelin,Automotriz,Michelin,772.0,False
2443,Producto,Quite Castrol,Automotriz,Castrol,230.16,False
2444,Producto,Heavy Adidas,Deportes,Adidas,276.3,True
2445,Producto,Themselves Nike,Deportes,Nike,185.94,True
2446,Producto,Few Bridgestone,Automotriz,Bridgestone,659.38,False
2447,Producto,Drug Nike,Deportes,Nike,125.09,False
2448,Producto,Yard Nike,Deportes,Nike,159.36,False
2449,Producto,Tonight LG,Electrónica,LG,572.67,True
2450,Producto,On Oster,Hogar,Oster,333.55,False
2451,Producto,With Hamilton Beach,Hogar,Hamilton Beach,334.2,True
2452,Producto,Alone Michelin,Automotriz,Michelin,607.31,False
2453,Producto,American Hamilton Beach,Hogar,Hamilton Beach,341.99,True
2454,Producto,Congress Adidas,Deportes,Adidas,157.35,True
2455,Producto,Daughter Bridgestone,Automotriz,Bridgestone,135.04,False
2456,Producto,Task Sony,Electrónica,Sony,535.62,False
2457,Producto,Idea Unilever,Alimentos,Unilever,38.11,False
2458,Producto,Common Castrol,Automotriz,Castrol,259.07,False
2459,Producto,Mrs Hamilton Beach,Hogar,Hamilton Beach,123.5,True
2460,Producto,Peace Apple,Electrónica,Apple,1189.74,False
2461,Producto,Several Castrol,Automotriz,Castrol,505.87,True
2462,Producto,Bar Nike,Deportes,Nike,131.42,False
2463,Producto,Write Unilever,Alimentos,Unilever,44.21,True
2464,Producto,Adult Kellogg's,Alimentos,Kellogg's,2.63,True
2465,Producto,However Castrol,Automotriz,Castrol,296.23,True
2466,Producto,Especially PepsiCo,Alimentos,PepsiCo,18.95,True
2467,Producto,Speak Kellogg's,Alimentos,Kellogg's,21.78,False
2468,Producto,Side Nestlé,Alimentos,Nestlé,5.88,False
2469,Producto,Fire Kellogg's,Alimentos,Kellogg's,45.38,False
2470,Producto,Work Bridgestone,Automotriz,Bridgestone,700.22,True
2471,Producto,Land Puma,Deportes,Puma,59.77,True
2472,Producto,Lot LG,Electrónica,LG,149.82,False
2473,Producto,Recent Kellogg's,Alimentos,Kellogg's,9.41,True
2474,Producto,Reduce Unilever,Alimentos,Unilever,32.05,True
2475,Producto,Foreign Sony,Electrónica,Sony,863.87,True
2476,Producto,Of Hamilton Beach,Hogar,Hamilton Beach,278.89,False
2477,Producto,Institution Unilever,Alimentos,Unilever,24.86,True
2478,Producto,Often Adidas,Deportes,Adidas,44.17,True
2479,Producto,Company Apple,Electrónica,Apple,1023.94,False
2480,Producto,Power Goodyear,Automotriz,Goodyear,606.71,True
2481,Producto,Fire Bridgestone,Automotriz,Bridgestone,186.69,False
2482,Producto,Identify Bridgestone,Automotriz,Bridgestone,468.12,False
2483,Producto,Policy Reebok,Deportes,Reebok,84.41,True
2484,Producto,Loss Bridgestone,Automotriz,Bridgestone,714.15,True
2485,Producto,Because Hamilton Beach,Hogar,Hamilton Beach,337.92,False
2486,Producto,During LG,Electrónica,LG,1286.04,True
2487,Producto,Available Samsung,Electrónica,Samsung,1333.09,True
2488,Producto,Hospital Black+Decker,Hogar,Black+Decker,147.89,True
2489,Producto,Phone Samsung,Electrónica,Samsung,1944.19,True
2490,Producto,Agree T-Fal,Hogar,T-Fal,159.98,True
2491,Producto,Must PepsiCo,Alimentos,PepsiCo,8.14,True
2492,Producto,Improve Unilever,Alimentos,Unilever,27.06,True
2493,Producto,Rather Puma,Deportes,Puma,238.05,True
2494,Producto,Upon Adidas,Deportes,Adidas,139.05,False
2495,Producto,Degree Bridgestone,Automotriz,Bridgestone,723.43,False
2496,Producto,Democrat Puma,Deportes,Puma,26.2,False
2497,Producto,Opportunity Unilever,Alimentos,Unilever,24.6,True
2498,Producto,None Castrol,Automotriz,Castrol,232.54,True
2499,Producto,Follow Oster,Hogar,Oster,115.56,True
2500,Producto,Response Castrol,Automotriz,Castrol,604.43,True
2501,Producto,Night Adidas,Deportes,Adidas,151.77,False
2502,Producto,Reach Michelin,Automotriz,Michelin,225.25,True
2503,Producto,Compare Apple,Electrónica,Apple,1060.45,True
2504,Producto,Perhaps Nestlé,Alimentos,Nestlé,32.32,False
2505,Producto,Bank Apple,Electrónica,Apple,1545.95,True
2506,Producto,Right Oster,Hogar,Oster,73.27,False
2507,Producto,Author Puma,Deportes,Puma,164.47,False
2508,Producto,Blood Unilever,Alimentos,Unilever,36.29,False
2509,Producto,Key Adidas,Deportes,Adidas,110.43,True
2510,Producto,Into Bridgestone,Automotriz,Bridgestone,379.29,False
2511,Producto,Long Adidas,Deportes,Adidas,172.33,False
2512,Producto,True Oster,Hogar,Oster,174.49,True
2513,Producto,Plant Kellogg's,Alimentos,Kellogg's,18.71,True
2514,Producto,Apply Puma,Deportes,Puma,62.1,False
2515,Producto,Budget Adidas,Deportes,Adidas,270.05,False
2516,Producto,Expect Nike,Deportes,Nike,266.75,False
2517,Producto,Add Samsung,Electrónica,Samsung,708.16,False
2518,Producto,Effort Bridgestone,Automotriz,Bridgestone,76.2,True
2519,Producto,Newspaper T-Fal,Hogar,T-Fal,235.04,False
2520,Producto,Top Nestlé,Alimentos,Nestlé,4.1,False
2521,Producto,Something PepsiCo,Alimentos,PepsiCo,6.74,False
2522,Producto,Nor Unilever,Alimentos,Unilever,3.28,False
2523,Producto,Certainly Nestlé,Alimentos,Nestlé,40.8,True
2524,Producto,Financial Reebok,Deportes,Reebok,242.63,True
2525,Producto,Set Bridgestone,Automotriz,Bridgestone,564.27,False
2526,Producto,Plant Puma,Deportes,Puma,31.05,False
2527,Producto,Whom Nestlé,Alimentos,Nestlé,32.29,True
2528,Producto,Vote LG,Electrónica,LG,676.39,False
2529,Producto,Wrong Kellogg's,Alimentos,Kellogg's,37.58,False
2530,Producto,Result LG,Electrónica,LG,1827.21,False
2531,Producto,Suggest Reebok,Deportes,Reebok,261.21,False
2532,Producto,Dinner T-Fal,Hogar,T-Fal,139.7,False
2533,Producto,Fish Hamilton Beach,Hogar,Hamilton Beach,433.37,False
2534,Producto,Final Black+Decker,Hogar,Black+Decker,194.73,True
2535,Producto,Husband Samsung,Electrónica,Samsung,1185.77,False
2536,Producto,Reality Goodyear,Automotriz,Goodyear,450.08,False
2537,Producto,Quality Reebok,Deportes,Reebok,196.59,False
2538,Producto,West Hamilton Beach,Hogar,Hamilton Beach,171.77,False
2539,Producto,Less Bridgestone,Automotriz,Bridgestone,482.57,False
2540,Producto,Home Kellogg's,Alimentos,Kellogg's,44.26,False
2541,Producto,Everybody Castrol,Automotriz,Castrol,542.84,True
2542,Producto,Skill Oster,Hogar,Oster,118.76,True
2543,Producto,Few T-Fal,Hogar,T-Fal,132.15,True
2544,Producto,Inside Castrol,Automotriz,Castrol,69.15,False
2545,Producto,End Bridgestone,Automotriz,Bridgestone,218.16,True
2546,Producto,Fast Bridgestone,Automotriz,Bridgestone,673.69,False
2547,Producto,Rock Unilever,Alimentos,Unilever,33.83,False
2548,Producto,Need Nike,Deportes,Nike,61.96,True
2549,Producto,Focus LG,Electrónica,LG,855.27,False
2550,Producto,Dark Oster,Hogar,Oster,382.36,False
2551,Producto,Season Adidas,Deportes,Adidas,171.11,False
2552,Producto,Ball LG,Electrónica,LG,495.11,True
2553,Producto,Stage Castrol,Automotriz,Castrol,420.29,False
2554,Producto,Medical Adidas,Deportes,Adidas,93.69,False
2555,Producto,Successful Puma,Deportes,Puma,21.52,True
2556,Producto,Law Apple,Electrónica,Apple,248.81,True
2557,Producto,Window Oster,Hogar,Oster,354.27,False
2558,Producto,Sea Adidas,Deportes,Adidas,122.61,True
2559,Producto,Away Adidas,Deportes,Adidas,212.59,False
2560,Producto,Occur Reebok,Deportes,Reebok,43.36,True
2561,Producto,Especially Hamilton Beach,Hogar,Hamilton Beach,67.25,True
2562,Producto,Media Goodyear,Automotriz,Goodyear,488.6,True
2563,Producto,Happen Xiaomi,Electrónica,Xiaomi,1528.68,False
2564,Producto,On Nestlé,Alimentos,Nestlé,27.33,True
2565,Producto,Machine Unilever,Alimentos,Unilever,41.3,False
2566,Producto,Skill Black+Decker,Hogar,Black+Decker,140.16,True
2567,Producto,Catch Puma,Deportes,Puma,83.23,False
2568,Producto,Onto Nike,Deportes,Nike,236.46,False
2569,Producto,Son Hamilton Beach,Hogar,Hamilton Beach,469.66,False
2570,Producto,Car Goodyear,Automotriz,Goodyear,212.23,False
2571,Producto,At Bridgestone,Automotriz,Bridgestone,466.23,True
2572,Producto,Others Black+Decker,Hogar,Black+Decker,95.76,True
2573,Producto,Owner Nestlé,Alimentos,Nestlé,3.51,True
2574,Producto,Decision Black+Decker,Hogar,Black+Decker,91.64,False
2575,Producto,Result Castrol,Automotriz,Castrol,218.09,False
2576,Producto,Note Samsung,Electrónica,Samsung,254.57,False
2577,Producto,Good Samsung,Electrónica,Samsung,1123.04,True
2578,Producto,Far Adidas,Deportes,Adidas,250.51,True
2579,Producto,New Goodyear,Automotriz,Goodyear,483.37,False
2580,Producto,Idea Goodyear,Automotriz,Goodyear,652.61,True
2581,Producto,Girl Goodyear,Automotriz,Goodyear,713.72,False
2582,Producto,Serious Apple,Electrónica,Apple,1880.05,False
2583,Producto,Player Oster,Hogar,Oster,467.01,True
2584,Producto,Simply Black+Decker,Hogar,Black+Decker,156.33,False
2585,Producto,Eye Apple,Electrónica,Apple,1023.45,False
2586,Producto,Bar Xiaomi,Electrónica,Xiaomi,1108.11,False
2587,Producto,Boy Kellogg's,Alimentos,Kellogg's,26.52,True
2588,Producto,Radio Hamilton Beach,Hogar,Hamilton Beach,347.18,False
2589,Producto,Movie Hamilton Beach,Hogar,Hamilton Beach,128.84,True
2590,Producto,Professor Sony,Electrónica,Sony,1907.73,False
2591,Producto,Inside PepsiCo,Alimentos,PepsiCo,17.2,False
2592,Producto,Hair Samsung,Electrónica,Samsung,653.89,True
2593,Producto,Science Hamilton Beach,Hogar,Hamilton Beach,85.76,False
2594,Producto,Charge Michelin,Automotriz,Michelin,713.26,False
2595,Producto,City Nike,Deportes,Nike,243.45,True
2596,Producto,Federal Samsung,Electrónica,Samsung,345.42,False
2597,Producto,Generation Sony,Electrónica,Sony,1816.2,True
2598,Producto,Reduce Unilever,Alimentos,Unilever,48.13,False
2599,Producto,Prepare Goodyear,Automotriz,Goodyear,636.7,False
2600,Producto,Throughout Reebok,Deportes,Reebok,246.15,True
2601,Producto,Page T-Fal,Hogar,T-Fal,439.9,True
2602,Producto,Moment Puma,Deportes,Puma,265.56,True
2603,Producto,Statement Hamilton Beach,Hogar,Hamilton Beach,130.18,True
2604,Producto,Low Adidas,Deportes,Adidas,238.65,True
2605,Producto,Nothing Nestlé,Alimentos,Nestlé,21.63,True
2606,Producto,Community Nestlé,Alimentos,Nestlé,26.58,False
2607,Producto,Follow Goodyear,Automotriz,Goodyear,52.33,True
2608,Producto,Debate Nike,Deportes,Nike,57.3,True
2609,Producto,Democratic Kellogg's,Alimentos,Kellogg's,38.87,False
2610,Producto,Here Apple,Electrónica,Apple,752.0,True
2611,Producto,Rate Castrol,Automotriz,Castrol,355.18,False
2612,Producto,Evidence Sony,Electrónica,Sony,1691.19,True
2613,Producto,Be PepsiCo,Alimentos,PepsiCo,20.94,False
2614,Producto,From Reebok,Deportes,Reebok,117.99,False
2615,Producto,Spend Reebok,Deportes,Reebok,236.83,True
2616,Producto,Focus Oster,Hogar,Oster,371.25,True
2617,Producto,Training LG,Electrónica,LG,609.09,False
2618,Producto,He Puma,Deportes,Puma,248.27,False
2619,Producto,Six Nike,Deportes,Nike,61.86,False
2620,Producto,Least Nestlé,Alimentos,Nestlé,3.58,False
